,S&P_500,NASDAQ,US_10Y_Bond,VIX,Unemployment_Rate,CPI
2022-06-01,4101.22998046875,11994.4599609375,2.930999994277954,25.690000534057617,3.6,294.957
2022-06-02,4176.81982421875,12316.900390625,2.9130001068115234,24.719999313354492,3.6,294.957
2022-06-03,4108.5400390625,12012.73046875,2.9570000171661377,24.790000915527344,3.6,294.957
2022-06-06,4121.43017578125,12061.3701171875,3.0380001068115234,25.06999969482422,3.6,294.957
2022-06-07,4160.68017578125,12175.23046875,2.9719998836517334,24.020000457763672,3.6,294.957
2022-06-08,4115.77001953125,12086.26953125,3.0290000438690186,23.959999084472656,3.6,294.957
2022-06-09,4017.820068359375,11754.23046875,3.0439999103546143,26.09000015258789,3.6,294.957
2022-06-10,3900.860107421875,11340.01953125,3.1559998989105225,27.75,3.6,294.957
2022-06-13,3749.6298828125,10809.23046875,3.365999937057495,34.02000045776367,3.6,294.957
2022-06-14,3735.47998046875,10828.349609375,3.4830000400543213,32.689998626708984,3.6,294.957
2022-06-15,3789.989990234375,11099.150390625,3.3949999809265137,29.6200008392334,3.6,294.957
2022-06-16,3666.77001953125,10646.099609375,3.306999921798706,32.95000076293945,3.6,294.957
2022-06-17,3674.840087890625,10798.349609375,3.239000082015991,31.1299991607666,3.6,294.957
2022-06-21,3764.7900390625,11069.2998046875,3.306999921798706,30.190000534057617,3.6,294.957
2022-06-22,3759.889892578125,11053.080078125,3.1559998989105225,28.950000762939453,3.6,294.957
2022-06-23,3795.72998046875,11232.1904296875,3.068000078201294,29.049999237060547,3.6,294.957
2022-06-24,3911.739990234375,11607.6201171875,3.125,27.229999542236328,3.6,294.957
2022-06-27,3900.110107421875,11524.5498046875,3.194000005722046,26.950000762939453,3.6,294.957
2022-06-28,3821.550048828125,11181.5400390625,3.2060000896453857,28.360000610351562,3.6,294.957
2022-06-29,3818.830078125,11177.8896484375,3.0929999351501465,28.15999984741211,3.6,294.957
2022-06-30,3785.3798828125,11028.740234375,2.9719998836517334,28.709999084472656,3.6,294.957
2022-07-01,3825.330078125,11127.849609375,2.8889999389648438,26.700000762939453,3.5,294.913
2022-07-05,3831.389892578125,11322.240234375,2.809000015258789,27.540000915527344,3.5,294.913
2022-07-06,3845.080078125,11361.849609375,2.9130001068115234,26.729999542236328,3.5,294.913
2022-07-07,3902.6201171875,11621.349609375,3.007999897003174,26.079999923706055,3.5,294.913
2022-07-08,3899.3798828125,11635.3095703125,3.1010000705718994,24.639999389648438,3.5,294.913
2022-07-11,3854.429931640625,11372.599609375,2.990999937057495,26.170000076293945,3.5,294.913
2022-07-12,3818.800048828125,11264.73046875,2.9579999446868896,27.290000915527344,3.5,294.913
2022-07-13,3801.780029296875,11247.580078125,2.9040000438690186,26.81999969482422,3.5,294.913
2022-07-14,3790.3798828125,11251.1904296875,2.9600000381469727,26.399999618530273,3.5,294.913
2022-07-15,3863.159912109375,11452.419921875,2.930000066757202,24.229999542236328,3.5,294.913
2022-07-18,3830.85009765625,11360.0498046875,2.9600000381469727,25.299999237060547,3.5,294.913
2022-07-19,3936.68994140625,11713.150390625,3.0190000534057617,24.5,3.5,294.913
2022-07-20,3959.89990234375,11897.650390625,3.0360000133514404,23.8799991607666,3.5,294.913
2022-07-21,3998.949951171875,12059.6103515625,2.9100000858306885,23.110000610351562,3.5,294.913
2022-07-22,3961.6298828125,11834.1103515625,2.7829999923706055,23.030000686645508,3.5,294.913
2022-07-25,3966.840087890625,11782.669921875,2.819999933242798,23.360000610351562,3.5,294.913
2022-07-26,3921.050048828125,11562.5703125,2.7869999408721924,24.690000534057617,3.5,294.913
2022-07-27,4023.610107421875,12032.419921875,2.7339999675750732,23.239999771118164,3.5,294.913
2022-07-28,4072.429931640625,12162.58984375,2.680999994277954,22.329999923706055,3.5,294.913
2022-07-29,4130.2900390625,12390.6904296875,2.6419999599456787,21.329999923706055,3.5,294.913
2022-08-01,4118.6298828125,12368.98046875,2.6059999465942383,22.84000015258789,3.6,295.097
2022-08-02,4091.18994140625,12348.759765625,2.740999937057495,23.93000030517578,3.6,295.097
2022-08-03,4155.169921875,12668.16015625,2.747999906539917,21.950000762939453,3.6,295.097
2022-08-04,4151.93994140625,12720.580078125,2.6760001182556152,21.440000534057617,3.6,295.097
2022-08-05,4145.18994140625,12657.5498046875,2.8399999141693115,21.149999618530273,3.6,295.097
2022-08-08,4140.06005859375,12644.4599609375,2.765000104904175,21.290000915527344,3.6,295.097
2022-08-09,4122.47021484375,12493.9296875,2.796999931335449,21.770000457763672,3.6,295.097
2022-08-10,4210.240234375,12854.7998046875,2.7860000133514404,19.739999771118164,3.6,295.097
2022-08-11,4207.27001953125,12779.91015625,2.888000011444092,20.200000762939453,3.6,295.097
2022-08-12,4280.14990234375,13047.1904296875,2.8489999771118164,19.530000686645508,3.6,295.097
2022-08-15,4297.14013671875,13128.0498046875,2.7909998893737793,19.950000762939453,3.6,295.097
2022-08-16,4305.2001953125,13102.5498046875,2.8239998817443848,19.690000534057617,3.6,295.097
2022-08-17,4274.0400390625,12938.1201171875,2.8929998874664307,19.899999618530273,3.6,295.097
2022-08-18,4283.740234375,12965.33984375,2.880000114440918,19.559999465942383,3.6,295.097
2022-08-19,4228.47998046875,12705.2197265625,2.989000082015991,20.600000381469727,3.6,295.097
2022-08-22,4137.990234375,12381.5703125,3.0369999408721924,23.799999237060547,3.6,295.097
2022-08-23,4128.72998046875,12381.2998046875,3.053999900817871,24.110000610351562,3.6,295.097
2022-08-24,4140.77001953125,12431.5302734375,3.1059999465942383,22.81999969482422,3.6,295.097
2022-08-25,4199.1201171875,12639.26953125,3.0260000228881836,21.780000686645508,3.6,295.097
2022-08-26,4057.659912109375,12141.7099609375,3.0350000858306885,25.559999465942383,3.6,295.097
2022-08-29,4030.610107421875,12017.669921875,3.109999895095825,26.209999084472656,3.6,295.097
2022-08-30,3986.159912109375,11883.1396484375,3.109999895095825,26.209999084472656,3.6,295.097
2022-08-31,3955.0,11816.2001953125,3.132999897003174,25.8700008392334,3.6,295.097
2022-09-01,3966.85009765625,11785.1298828125,3.265000104904175,25.559999465942383,3.5,296.349
2022-09-02,3924.260009765625,11630.8603515625,3.193000078201294,25.469999313354492,3.5,296.349
2022-09-06,3908.18994140625,11544.91015625,3.3399999141693115,26.90999984741211,3.5,296.349
2022-09-07,3979.8701171875,11791.900390625,3.265000104904175,24.639999389648438,3.5,296.349
2022-09-08,4006.179931640625,11862.1298828125,3.2920000553131104,23.610000610351562,3.5,296.349
2022-09-09,4067.360107421875,12112.3095703125,3.321000099182129,22.790000915527344,3.5,296.349
2022-09-12,4110.41015625,12266.41015625,3.361999988555908,23.8700008392334,3.5,296.349
2022-09-13,3932.68994140625,11633.5703125,3.421999931335449,27.270000457763672,3.5,296.349
2022-09-14,3946.010009765625,11719.6796875,3.4119999408721924,26.15999984741211,3.5,296.349
2022-09-15,3901.35009765625,11552.3603515625,3.4590001106262207,26.270000457763672,3.5,296.349
2022-09-16,3873.330078125,11448.400390625,3.447999954223633,26.299999237060547,3.5,296.349
2022-09-19,3899.889892578125,11535.01953125,3.490000009536743,25.760000228881836,3.5,296.349
2022-09-20,3855.929931640625,11425.0498046875,3.571000099182129,27.15999984741211,3.5,296.349
2022-09-21,3789.929931640625,11220.1904296875,3.509999990463257,27.989999771118164,3.5,296.349
2022-09-22,3757.989990234375,11066.8095703125,3.7079999446868896,27.350000381469727,3.5,296.349
2022-09-23,3693.22998046875,10867.9296875,3.697000026702881,29.920000076293945,3.5,296.349
2022-09-26,3655.0400390625,10802.919921875,3.878000020980835,32.2599983215332,3.5,296.349
2022-09-27,3647.2900390625,10829.5,3.9639999866485596,32.599998474121094,3.5,296.349
2022-09-28,3719.0400390625,11051.6396484375,3.7049999237060547,30.18000030517578,3.5,296.349
2022-09-29,3640.469970703125,10737.509765625,3.746999979019165,31.84000015258789,3.5,296.349
2022-09-30,3585.6201171875,10575.6201171875,3.803999900817871,31.6200008392334,3.5,296.349
2022-10-01,3585.6201171875,10575.6201171875,3.803999900817871,31.6200008392334,3.6,298.007
2022-10-03,3678.429931640625,10815.4296875,3.6510000228881836,30.100000381469727,3.6,298.007
2022-10-04,3790.929931640625,11176.41015625,3.617000102996826,29.06999969482422,3.6,298.007
2022-10-05,3783.280029296875,11148.6396484375,3.759000062942505,28.549999237060547,3.6,298.007
2022-10-06,3744.52001953125,11073.3095703125,3.8259999752044678,30.520000457763672,3.6,298.007
2022-10-07,3639.659912109375,10652.400390625,3.882999897003174,31.360000610351562,3.6,298.007
2022-10-10,3612.389892578125,10542.099609375,3.888000011444092,32.45000076293945,3.6,298.007
2022-10-11,3588.840087890625,10426.1904296875,3.938999891281128,33.630001068115234,3.6,298.007
2022-10-12,3577.030029296875,10417.099609375,3.9019999504089355,33.56999969482422,3.6,298.007
2022-10-13,3669.909912109375,10649.150390625,3.9519999027252197,31.940000534057617,3.6,298.007
2022-10-14,3583.070068359375,10321.3896484375,4.010000228881836,32.02000045776367,3.6,298.007
2022-10-17,3677.949951171875,10675.7998046875,4.014999866485596,31.3700008392334,3.6,298.007
2022-10-18,3719.97998046875,10772.400390625,3.997999906539917,30.5,3.6,298.007
2022-10-19,3695.159912109375,10680.509765625,4.126999855041504,30.760000228881836,3.6,298.007
2022-10-20,3665.780029296875,10614.83984375,4.22599983215332,29.979999542236328,3.6,298.007
2022-10-21,3752.75,10859.7197265625,4.2129998207092285,29.690000534057617,3.6,298.007
2022-10-24,3797.340087890625,10952.6103515625,4.234000205993652,29.850000381469727,3.6,298.007
2022-10-25,3859.110107421875,11199.1201171875,4.107999801635742,28.459999084472656,3.6,298.007
2022-10-26,3830.60009765625,10970.990234375,4.014999866485596,27.280000686645508,3.6,298.007
2022-10-27,3807.300048828125,10792.669921875,3.937000036239624,27.389999389648438,3.6,298.007
2022-10-28,3901.06005859375,11102.4501953125,4.010000228881836,25.75,3.6,298.007
2022-10-31,3871.97998046875,10988.150390625,4.077000141143799,25.8799991607666,3.6,298.007
2022-11-01,3856.10009765625,10890.849609375,4.052000045776367,25.809999465942383,3.6,298.786
2022-11-02,3759.68994140625,10524.7998046875,4.059000015258789,25.860000610351562,3.6,298.786
2022-11-03,3719.889892578125,10342.9404296875,4.124000072479248,25.299999237060547,3.6,298.786
2022-11-04,3770.550048828125,10475.25,4.156000137329102,24.549999237060547,3.6,298.786
2022-11-07,3806.800048828125,10564.51953125,4.214000225067139,24.350000381469727,3.6,298.786
2022-11-08,3828.110107421875,10616.2001953125,4.125999927520752,25.540000915527344,3.6,298.786
2022-11-09,3748.570068359375,10353.169921875,4.151000022888184,26.09000015258789,3.6,298.786
2022-11-10,3956.3701171875,11114.150390625,3.8289999961853027,23.530000686645508,3.6,298.786
2022-11-11,3992.929931640625,11323.330078125,3.812999963760376,22.520000457763672,3.6,298.786
2022-11-14,3957.25,11196.2197265625,3.865000009536743,23.729999542236328,3.6,298.786
2022-11-15,3991.72998046875,11358.41015625,3.7990000247955322,24.540000915527344,3.6,298.786
2022-11-16,3958.7900390625,11183.66015625,3.691999912261963,24.110000610351562,3.6,298.786
2022-11-17,3946.56005859375,11144.9599609375,3.7750000953674316,23.93000030517578,3.6,298.786
2022-11-18,3965.340087890625,11146.0595703125,3.818000078201294,23.1200008392334,3.6,298.786
2022-11-21,3949.93994140625,11024.509765625,3.825000047683716,22.360000610351562,3.6,298.786
2022-11-22,4003.580078125,11174.41015625,3.757999897003174,21.290000915527344,3.6,298.786
2022-11-23,4027.260009765625,11285.3203125,3.7060000896453857,20.350000381469727,3.6,298.786
2022-11-25,4026.1201171875,11226.3603515625,3.690999984741211,20.5,3.6,298.786
2022-11-28,3963.93994140625,11049.5,3.703000068664551,22.209999084472656,3.6,298.786
2022-11-29,3957.6298828125,10983.7802734375,3.747999906539917,21.889999389648438,3.6,298.786
2022-11-30,4080.110107421875,11468.0,3.703000068664551,20.579999923706055,3.6,298.786
2022-12-01,4076.570068359375,11482.4501953125,3.5290000438690186,19.84000015258789,3.5,298.832
2022-12-02,4071.699951171875,11461.5,3.50600004196167,19.059999465942383,3.5,298.832
2022-12-05,3998.840087890625,11239.9404296875,3.5989999771118164,20.75,3.5,298.832
2022-12-06,3941.260009765625,11014.8896484375,3.513000011444092,22.170000076293945,3.5,298.832
2022-12-07,3933.919921875,10958.5498046875,3.4079999923706055,22.68000030517578,3.5,298.832
2022-12-08,3963.510009765625,11082.0,3.490999937057495,22.290000915527344,3.5,298.832
2022-12-09,3934.3798828125,11004.6201171875,3.566999912261963,22.829999923706055,3.5,298.832
2022-12-12,3990.56005859375,11143.740234375,3.6110000610351562,25.0,3.5,298.832
2022-12-13,4019.64990234375,11256.8095703125,3.500999927520752,22.549999237060547,3.5,298.832
2022-12-14,3995.320068359375,11170.8896484375,3.503000020980835,21.139999389648438,3.5,298.832
2022-12-15,3895.75,10810.5302734375,3.450000047683716,22.829999923706055,3.5,298.832
2022-12-16,3852.360107421875,10705.41015625,3.4820001125335693,22.6200008392334,3.5,298.832
2022-12-19,3817.659912109375,10546.0302734375,3.5810000896453857,22.420000076293945,3.5,298.832
2022-12-20,3821.6201171875,10547.1103515625,3.684000015258789,21.479999542236328,3.5,298.832
2022-12-21,3878.43994140625,10709.3701171875,3.684000015258789,20.06999969482422,3.5,298.832
2022-12-22,3822.389892578125,10476.1201171875,3.6689999103546143,21.969999313354492,3.5,298.832
2022-12-23,3844.820068359375,10497.8603515625,3.750999927520752,20.8700008392334,3.5,298.832
2022-12-27,3829.25,10353.23046875,3.859999895095825,21.649999618530273,3.5,298.832
2022-12-28,3783.219970703125,10213.2900390625,3.88700008392334,22.139999389648438,3.5,298.832
2022-12-29,3849.280029296875,10478.08984375,3.8350000381469727,21.440000534057617,3.5,298.832
2022-12-30,3839.5,10466.48046875,3.878999948501587,21.670000076293945,3.5,298.832
2023-01-01,3839.5,10466.48046875,3.878999948501587,21.670000076293945,3.5,300.42
2023-01-03,3824.139892578125,10386.98046875,3.7929999828338623,22.899999618530273,3.5,300.42
2023-01-04,3852.969970703125,10458.759765625,3.7090001106262207,22.010000228881836,3.5,300.42
2023-01-05,3808.10009765625,10305.240234375,3.7200000286102295,22.459999084472656,3.5,300.42
2023-01-06,3895.080078125,10569.2900390625,3.569000005722046,21.1299991607666,3.5,300.42
2023-01-09,3892.090087890625,10635.650390625,3.5169999599456787,21.969999313354492,3.5,300.42
2023-01-10,3919.25,10742.6298828125,3.621000051498413,20.579999923706055,3.5,300.42
2023-01-11,3969.610107421875,10931.669921875,3.553999900817871,21.09000015258789,3.5,300.42
2023-01-12,3983.169921875,11001.099609375,3.4489998817443848,18.829999923706055,3.5,300.42
2023-01-13,3999.090087890625,11079.16015625,3.510999917984009,18.350000381469727,3.5,300.42
2023-01-17,3990.969970703125,11095.1103515625,3.5350000858306885,19.360000610351562,3.5,300.42
2023-01-18,3928.860107421875,10957.009765625,3.375,20.34000015258789,3.5,300.42
2023-01-19,3898.85009765625,10852.26953125,3.3970000743865967,20.520000457763672,3.5,300.42
2023-01-20,3972.610107421875,11140.4296875,3.4839999675750732,19.850000381469727,3.5,300.42
2023-01-23,4019.81005859375,11364.41015625,3.5250000953674316,19.809999465942383,3.5,300.42
2023-01-24,4016.949951171875,11334.26953125,3.4690001010894775,19.200000762939453,3.5,300.42
2023-01-25,4016.219970703125,11313.3603515625,3.4619998931884766,19.079999923706055,3.5,300.42
2023-01-26,4060.429931640625,11512.41015625,3.493000030517578,18.729999542236328,3.5,300.42
2023-01-27,4070.56005859375,11621.7099609375,3.5179998874664307,18.510000228881836,3.5,300.42
2023-01-30,4017.77001953125,11393.8095703125,3.5510001182556152,19.940000534057617,3.5,300.42
2023-01-31,4076.60009765625,11584.5498046875,3.5290000438690186,19.399999618530273,3.5,300.42
2023-02-01,4119.2099609375,11816.3203125,3.3970000743865967,17.8700008392334,3.6,301.45
2023-02-02,4179.759765625,12200.8203125,3.3959999084472656,18.729999542236328,3.6,301.45
2023-02-03,4136.47998046875,12006.9501953125,3.5320000648498535,18.329999923706055,3.6,301.45
2023-02-06,4111.080078125,11887.4501953125,3.634000062942505,19.43000030517578,3.6,301.45
2023-02-07,4164.0,12113.7900390625,3.6740000247955322,18.65999984741211,3.6,301.45
2023-02-08,4117.85986328125,11910.51953125,3.6530001163482666,19.6299991607666,3.6,301.45
2023-02-09,4081.5,11789.580078125,3.683000087738037,20.709999084472656,3.6,301.45
2023-02-10,4090.4599609375,11718.1201171875,3.74399995803833,20.530000686645508,3.6,301.45
2023-02-13,4137.2900390625,11891.7900390625,3.7170000076293945,20.34000015258789,3.6,301.45
2023-02-14,4136.1298828125,11960.150390625,3.760999917984009,18.90999984741211,3.6,301.45
2023-02-15,4147.60009765625,12070.58984375,3.809000015258789,18.229999542236328,3.6,301.45
2023-02-16,4090.409912109375,11855.830078125,3.8429999351501465,20.170000076293945,3.6,301.45
2023-02-17,4079.090087890625,11787.26953125,3.828000068664551,20.020000457763672,3.6,301.45
2023-02-21,3997.340087890625,11492.2998046875,3.9549999237060547,22.8700008392334,3.6,301.45
2023-02-22,3991.050048828125,11507.0703125,3.9230000972747803,22.290000915527344,3.6,301.45
2023-02-23,4012.320068359375,11590.400390625,3.878999948501587,21.139999389648438,3.6,301.45
2023-02-24,3970.0400390625,11394.9404296875,3.9489998817443848,21.670000076293945,3.6,301.45
2023-02-27,3982.239990234375,11466.98046875,3.921999931335449,20.950000762939453,3.6,301.45
2023-02-28,3970.14990234375,11455.5400390625,3.9159998893737793,20.700000762939453,3.6,301.45
2023-03-01,3951.389892578125,11379.48046875,3.99399995803833,20.579999923706055,3.5,301.821
2023-03-02,3981.35009765625,11462.98046875,4.072999954223633,19.59000015258789,3.5,301.821
2023-03-03,4045.639892578125,11689.009765625,3.9639999866485596,18.489999771118164,3.5,301.821
2023-03-06,4048.419921875,11675.740234375,3.9830000400543213,18.610000610351562,3.5,301.821
2023-03-07,3986.3701171875,11530.330078125,3.9749999046325684,19.59000015258789,3.5,301.821
2023-03-08,3992.010009765625,11576.0,3.9760000705718994,19.110000610351562,3.5,301.821
2023-03-09,3918.320068359375,11338.349609375,3.924999952316284,22.610000610351562,3.5,301.821
2023-03-10,3861.590087890625,11138.8896484375,3.694999933242798,24.799999237060547,3.5,301.821
2023-03-13,3855.760009765625,11188.83984375,3.515000104904175,26.520000457763672,3.5,301.821
2023-03-14,3919.2900390625,11428.150390625,3.638000011444092,23.729999542236328,3.5,301.821
2023-03-15,3891.929931640625,11434.0498046875,3.492000102996826,26.139999389648438,3.5,301.821
2023-03-16,3960.280029296875,11717.2802734375,3.5850000381469727,22.989999771118164,3.5,301.821
2023-03-17,3916.639892578125,11630.509765625,3.3949999809265137,25.510000228881836,3.5,301.821
2023-03-20,3951.570068359375,11675.5400390625,3.4809999465942383,24.149999618530273,3.5,301.821
2023-03-21,4002.8701171875,11860.1103515625,3.6059999465942383,21.3799991607666,3.5,301.821
2023-03-22,3936.969970703125,11669.9599609375,3.5,22.260000228881836,3.5,301.821
2023-03-23,3948.719970703125,11787.400390625,3.4059998989105225,22.610000610351562,3.5,301.821
2023-03-24,3970.989990234375,11823.9599609375,3.380000114440918,21.739999771118164,3.5,301.821
2023-03-27,3977.530029296875,11768.83984375,3.5280001163482666,20.600000381469727,3.5,301.821
2023-03-28,3971.27001953125,11716.080078125,3.563999891281128,19.969999313354492,3.5,301.821
2023-03-29,4027.81005859375,11926.240234375,3.565999984741211,19.1200008392334,3.5,301.821
2023-03-30,4050.830078125,12013.4697265625,3.5510001182556152,19.020000457763672,3.5,301.821
2023-03-31,4109.31005859375,12221.91015625,3.49399995803833,18.700000762939453,3.5,301.821
2023-04-01,4109.31005859375,12221.91015625,3.49399995803833,18.700000762939453,3.4,302.845
2023-04-03,4124.509765625,12189.4501953125,3.430000066757202,18.549999237060547,3.4,302.845
2023-04-04,4100.60009765625,12126.330078125,3.3369998931884766,19.0,3.4,302.845
2023-04-05,4090.3798828125,11996.8603515625,3.2869999408721924,19.079999923706055,3.4,302.845
2023-04-06,4105.02001953125,12087.9599609375,3.2880001068115234,18.399999618530273,3.4,302.845
2023-04-10,4109.10986328125,12084.3603515625,3.4149999618530273,18.969999313354492,3.4,302.845
2023-04-11,4108.93994140625,12031.8798828125,3.434000015258789,19.100000381469727,3.4,302.845
2023-04-12,4091.949951171875,11929.33984375,3.4210000038146973,19.09000015258789,3.4,302.845
2023-04-13,4146.22021484375,12166.26953125,3.4519999027252197,17.799999237060547,3.4,302.845
2023-04-14,4137.64013671875,12123.4697265625,3.5220000743865967,17.06999969482422,3.4,302.845
2023-04-17,4151.31982421875,12157.7197265625,3.5910000801086426,16.950000762939453,3.4,302.845
2023-04-18,4154.8701171875,12153.41015625,3.572000026702881,16.829999923706055,3.4,302.845
2023-04-19,4154.52001953125,12157.23046875,3.6019999980926514,16.459999084472656,3.4,302.845
2023-04-20,4129.7900390625,12059.5595703125,3.5450000762939453,17.170000076293945,3.4,302.845
2023-04-21,4133.52001953125,12072.4599609375,3.569999933242798,16.770000457763672,3.4,302.845
2023-04-24,4137.0400390625,12037.2001953125,3.515000104904175,16.889999389648438,3.4,302.845
2023-04-25,4071.6298828125,11799.16015625,3.3959999084472656,18.760000228881836,3.4,302.845
2023-04-26,4055.989990234375,11854.349609375,3.431999921798706,18.84000015258789,3.4,302.845
2023-04-27,4135.35009765625,12142.240234375,3.5280001163482666,17.030000686645508,3.4,302.845
2023-04-28,4169.47998046875,12226.580078125,3.4519999027252197,15.779999732971191,3.4,302.845
2023-05-01,4167.8701171875,12212.599609375,3.5739998817443848,16.079999923706055,3.6,303.334
2023-05-02,4119.580078125,12080.509765625,3.438999891281128,17.780000686645508,3.6,303.334
2023-05-03,4090.75,12025.330078125,3.4030001163482666,18.34000015258789,3.6,303.334
2023-05-04,4061.219970703125,11966.400390625,3.3510000705718994,20.09000015258789,3.6,303.334
2023-05-05,4136.25,12235.41015625,3.446000099182129,17.190000534057617,3.6,303.334
2023-05-08,4138.1201171875,12256.919921875,3.5209999084472656,16.979999542236328,3.6,303.334
2023-05-09,4119.169921875,12179.5498046875,3.5209999084472656,17.709999084472656,3.6,303.334
2023-05-10,4137.64013671875,12306.4404296875,3.438999891281128,16.940000534057617,3.6,303.334
2023-05-11,4130.6201171875,12328.509765625,3.3970000743865967,16.93000030517578,3.6,303.334
2023-05-12,4124.080078125,12284.740234375,3.4630000591278076,17.030000686645508,3.6,303.334
2023-05-15,4136.27978515625,12365.2099609375,3.507999897003174,17.1200008392334,3.6,303.334
2023-05-16,4109.89990234375,12343.0498046875,3.5490000247955322,17.989999771118164,3.6,303.334
2023-05-17,4158.77001953125,12500.5703125,3.5810000896453857,16.8700008392334,3.6,303.334
2023-05-18,4198.0498046875,12688.83984375,3.6480000019073486,16.049999237060547,3.6,303.334
2023-05-19,4191.97998046875,12657.900390625,3.691999912261963,16.809999465942383,3.6,303.334
2023-05-22,4192.6298828125,12720.7802734375,3.7190001010894775,17.209999084472656,3.6,303.334
2023-05-23,4145.580078125,12560.25,3.697999954223633,18.530000686645508,3.6,303.334
2023-05-24,4115.240234375,12484.16015625,3.7190001010894775,20.030000686645508,3.6,303.334
2023-05-25,4151.27978515625,12698.08984375,3.813999891281128,19.139999389648438,3.6,303.334
2023-05-26,4205.4501953125,12975.6904296875,3.809999942779541,17.950000762939453,3.6,303.334
2023-05-30,4205.52001953125,13017.4296875,3.700000047683716,17.459999084472656,3.6,303.334
2023-05-31,4179.830078125,12935.2900390625,3.63700008392334,17.940000534057617,3.6,303.334
2023-06-01,4221.02001953125,13100.98046875,3.6080000400543213,15.649999618530273,3.6,304.014
2023-06-02,4282.3701171875,13240.76953125,3.690999984741211,14.600000381469727,3.6,304.014
2023-06-05,4273.7900390625,13229.4296875,3.693000078201294,14.729999542236328,3.6,304.014
2023-06-06,4283.85009765625,13276.419921875,3.6989998817443848,13.960000038146973,3.6,304.014
2023-06-07,4267.52001953125,13104.900390625,3.7839999198913574,13.9399995803833,3.6,304.014
2023-06-08,4293.93017578125,13238.51953125,3.7139999866485596,13.649999618530273,3.6,304.014
2023-06-09,4298.85986328125,13259.1396484375,3.744999885559082,13.829999923706055,3.6,304.014
2023-06-12,4338.93017578125,13461.919921875,3.765000104904175,15.010000228881836,3.6,304.014
2023-06-13,4369.009765625,13573.3203125,3.8389999866485596,14.609999656677246,3.6,304.014
2023-06-14,4372.58984375,13626.48046875,3.7960000038146973,13.880000114440918,3.6,304.014
2023-06-15,4425.83984375,13782.8203125,3.7279999256134033,14.5,3.6,304.014
2023-06-16,4409.58984375,13689.5703125,3.7690000534057617,13.539999961853027,3.6,304.014
2023-06-20,4388.7099609375,13667.2900390625,3.7290000915527344,13.880000114440918,3.6,304.014
2023-06-21,4365.68994140625,13502.2001953125,3.7230000495910645,13.199999809265137,3.6,304.014
2023-06-22,4381.89013671875,13630.6103515625,3.7990000247955322,12.90999984741211,3.6,304.014
2023-06-23,4348.330078125,13492.51953125,3.739000082015991,13.4399995803833,3.6,304.014
2023-06-26,4328.81982421875,13335.7802734375,3.7190001010894775,14.25,3.6,304.014
2023-06-27,4378.41015625,13555.669921875,3.7679998874664307,13.739999771118164,3.6,304.014
2023-06-28,4376.85986328125,13591.75,3.7100000381469727,13.430000305175781,3.6,304.014
2023-06-29,4396.43994140625,13591.330078125,3.8540000915527344,13.539999961853027,3.6,304.014
2023-06-30,4450.3798828125,13787.919921875,3.819000005722046,13.59000015258789,3.6,304.014
2023-07-01,4450.3798828125,13787.919921875,3.819000005722046,13.59000015258789,3.5,304.609
2023-07-03,4455.58984375,13816.76953125,3.8580000400543213,13.569999694824219,3.5,304.609
2023-07-05,4446.81982421875,13791.650390625,3.944999933242798,14.180000305175781,3.5,304.609
2023-07-06,4411.58984375,13679.0400390625,4.040999889373779,15.4399995803833,3.5,304.609
2023-07-07,4398.9501953125,13660.7197265625,4.050000190734863,14.829999923706055,3.5,304.609
2023-07-10,4409.52978515625,13685.48046875,4.00600004196167,15.069999694824219,3.5,304.609
2023-07-11,4439.259765625,13760.7001953125,3.9800000190734863,14.84000015258789,3.5,304.609
2023-07-12,4472.16015625,13918.9599609375,3.8610000610351562,13.539999961853027,3.5,304.609
2023-07-13,4510.0400390625,14138.5703125,3.760999917984009,13.609999656677246,3.5,304.609
2023-07-14,4505.419921875,14113.7001953125,3.819000005722046,13.34000015258789,3.5,304.609
2023-07-17,4522.7900390625,14244.9501953125,3.796999931335449,13.479999542236328,3.5,304.609
2023-07-18,4554.97998046875,14353.6396484375,3.7890000343322754,13.300000190734863,3.5,304.609
2023-07-19,4565.72021484375,14358.01953125,3.742000102996826,13.760000228881836,3.5,304.609
2023-07-20,4534.8701171875,14063.3095703125,3.8540000915527344,13.989999771118164,3.5,304.609
2023-07-21,4536.33984375,14032.8095703125,3.8369998931884766,13.600000381469727,3.5,304.609
2023-07-24,4554.64013671875,14058.8701171875,3.8570001125335693,13.90999984741211,3.5,304.609
2023-07-25,4567.4599609375,14144.5595703125,3.9119999408721924,13.859999656677246,3.5,304.609
2023-07-26,4566.75,14127.2802734375,3.8510000705718994,13.1899995803833,3.5,304.609
2023-07-27,4537.41015625,14050.1103515625,4.01200008392334,14.40999984741211,3.5,304.609
2023-07-28,4582.22998046875,14316.66015625,3.9690001010894775,13.329999923706055,3.5,304.609
2023-07-31,4588.9599609375,14346.01953125,3.9590001106262207,13.630000114440918,3.5,304.609
2023-08-01,4576.72998046875,14283.91015625,4.051000118255615,13.930000305175781,3.7,306.082
2023-08-02,4513.39013671875,13973.4501953125,4.078000068664551,16.09000015258789,3.7,306.082
2023-08-03,4501.89013671875,13959.7197265625,4.189000129699707,15.920000076293945,3.7,306.082
2023-08-04,4478.02978515625,13909.240234375,4.059999942779541,17.100000381469727,3.7,306.082
